ticker,league,end_period_ts,price_open,price_high,price_low,price_close,price_mean,price_previous,yes_bid_open,yes_bid_close,yes_ask_open,yes_ask_close,volume,open_interest,implied_prob,odds_multiplier_yes,odds_multiplier_no,spread
KXATPMATCH-26MAR21SHESHE2-SHE,NCAA,1774137600,0.89,0.96,0.81,0.96,0.859,0.89,0.88,0.95,0.89,0.96,92617.0,105156.0,0.96,1.0416666666666667,24.99999999999998,0.010000000000000009
KXATPMATCH-26MAR21SHESHE2-SHE,NCAA,1774141200,0.96,0.98,0.73,0.82,0.9095,0.96,0.95,0.81,0.96,0.82,95478.0,136080.0,0.82,1.2195121951219512,5.5555555555555545,0.009999999999999898
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774062000,,,,,,,0.0,0.06,0.99,0.56,0.0,0.0,,,,0.5
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774065600,,,,,,,0.06,0.15,0.56,0.21,0.0,0.0,,,,0.06
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774069200,0.2,0.2,0.15,0.15,0.1917,,0.15,0.15,0.21,0.21,2460.0,2412.0,0.15,6.666666666666667,1.1764705882352942,0.06
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774072800,0.21,0.21,0.15,0.18,0.1849,0.15,0.15,0.15,0.21,0.17,43.0,2443.0,0.18,5.555555555555555,1.2195121951219512,0.020000000000000018
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774076400,0.15,0.17,0.15,0.17,0.1682,0.18,0.15,0.15,0.17,0.17,11.0,2453.0,0.17,5.88235294117647,1.2048192771084338,0.020000000000000018
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774080000,,,,,,0.17,0.15,0.15,0.17,0.16,0.0,2453.0,,,,0.010000000000000009
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774083600,0.15,0.15,0.14,0.14,0.1464,0.17,0.15,0.13,0.16,0.14,376.0,2589.0,0.14,7.142857142857142,1.1627906976744187,0.010000000000000009
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774087200,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.14,0.14,6.0,2595.0,0.14,7.142857142857142,1.1627906976744187,0.010000000000000009
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774090800,0.13,0.14,0.13,0.14,0.1391,0.14,0.13,0.13,0.14,0.14,11.0,2605.0,0.14,7.142857142857142,1.1627906976744187,0.010000000000000009
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774094400,0.13,0.13,0.12,0.13,0.1293,0.14,0.13,0.13,0.14,0.14,40.0,2611.0,0.13,7.692307692307692,1.1494252873563218,0.010000000000000009
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774098000,,,,,,0.13,0.13,0.12,0.14,0.13,0.0,2611.0,,,,0.010000000000000009
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774101600,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.11,0.13,0.13,42.0,2653.0,0.13,7.692307692307692,1.1494252873563218,0.020000000000000004
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774105200,0.13,0.14,0.13,0.14,0.1322,0.13,0.11,0.12,0.13,0.14,1147.0,3800.0,0.14,7.142857142857142,1.1627906976744187,0.020000000000000018
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774108800,0.14,0.14,0.12,0.12,0.1351,0.14,0.12,0.12,0.14,0.13,41.0,3821.0,0.12,8.333333333333334,1.1363636363636365,0.010000000000000009
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774112400,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.13,0.13,86.0,3907.0,0.13,7.692307692307692,1.1494252873563218,0.010000000000000009
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774116000,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.13,0.13,7.0,3914.0,0.13,7.692307692307692,1.1494252873563218,0.010000000000000009
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774119600,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.13,0.13,195.0,4109.0,0.13,7.692307692307692,1.1494252873563218,0.010000000000000009
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774123200,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.13,0.13,217.0,4326.0,0.13,7.692307692307692,1.1494252873563218,0.010000000000000009
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774126800,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.11,0.13,0.13,14.0,4340.0,0.13,7.692307692307692,1.1494252873563218,0.020000000000000004
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774130400,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.12,0.13,0.13,285.0,4625.0,0.13,7.692307692307692,1.1494252873563218,0.010000000000000009
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774134000,0.13,0.13,0.12,0.12,0.1288,0.13,0.12,0.11,0.13,0.12,1517.0,6142.0,0.12,8.333333333333334,1.1363636363636365,0.009999999999999995
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774137600,0.12,0.23,0.04,0.06,0.1368,0.12,0.11,0.04,0.12,0.05,83990.0,71994.0,0.06,16.666666666666668,1.0638297872340425,0.010000000000000002
KXATPMATCH-26MAR21SHESHE2-SHE2,NCAA,1774141200,0.05,0.28,0.02,0.18,0.0936,0.06,0.04,0.17,0.05,0.18,270270.0,220832.0,0.18,5.555555555555555,1.2195121951219512,0.009999999999999981
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774058400,0.07,0.07,0.07,0.07,0.07,,0.0,0.07,0.99,0.74,2.0,2.0,0.07,14.285714285714285,1.0752688172043012,0.6699999999999999
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774062000,0.32,0.32,0.31,0.31,0.3167,0.07,0.07,0.28,0.74,0.31,3.0,4.0,0.31,3.2258064516129035,1.4492753623188408,0.02999999999999997
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774065600,0.31,0.31,0.31,0.31,0.31,0.31,0.28,0.29,0.31,0.34,3.0,6.0,0.31,3.2258064516129035,1.4492753623188408,0.050000000000000044
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774069200,0.33,0.33,0.33,0.33,0.33,0.31,0.29,0.24,0.34,0.28,72.0,78.0,0.33,3.0303030303030303,1.492537313432836,0.040000000000000036
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774072800,0.28,0.28,0.28,0.28,0.28,0.33,0.24,0.25,0.28,0.27,6.0,84.0,0.28,3.571428571428571,1.3888888888888888,0.020000000000000018
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774076400,0.27,0.32,0.27,0.31,0.28,0.28,0.25,0.31,0.27,0.32,205.0,278.0,0.31,3.2258064516129035,1.4492753623188408,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774080000,,,,,,0.31,0.31,0.31,0.32,0.32,0.0,278.0,,,,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774083600,0.32,0.36,0.32,0.36,0.3454,0.31,0.31,0.35,0.32,0.36,675.0,942.0,0.36,2.7777777777777777,1.5625,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774087200,0.35,0.35,0.35,0.35,0.35,0.36,0.35,0.33,0.36,0.35,46.0,988.0,0.35,2.857142857142857,1.5384615384615383,0.019999999999999962
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774090800,0.35,0.35,0.35,0.35,0.35,0.35,0.33,0.33,0.35,0.35,78.0,1066.0,0.35,2.857142857142857,1.5384615384615383,0.019999999999999962
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774094400,0.33,0.33,0.32,0.32,0.3263,0.35,0.33,0.32,0.35,0.34,2294.0,3360.0,0.32,3.125,1.4705882352941178,0.020000000000000018
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774098000,,,,,,0.32,0.32,0.32,0.34,0.34,0.0,3360.0,,,,0.020000000000000018
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774101600,0.34,0.34,0.34,0.34,0.34,0.32,0.32,0.33,0.34,0.34,32.0,3392.0,0.34,2.941176470588235,1.5151515151515154,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774105200,0.34,0.34,0.33,0.33,0.3305,0.34,0.33,0.33,0.34,0.34,76.0,3396.0,0.33,3.0303030303030303,1.492537313432836,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774108800,,,,,,0.33,0.33,0.33,0.34,0.34,0.0,3396.0,,,,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774112400,0.34,0.34,0.33,0.34,0.3341,0.33,0.33,0.32,0.34,0.34,338.0,3626.0,0.34,2.941176470588235,1.5151515151515154,0.020000000000000018
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774116000,0.32,0.32,0.32,0.32,0.32,0.34,0.32,0.31,0.34,0.32,174.0,3700.0,0.32,3.125,1.4705882352941178,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774119600,0.32,0.33,0.32,0.33,0.3204,0.32,0.31,0.31,0.32,0.32,221.0,3921.0,0.33,3.0303030303030303,1.492537313432836,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774123200,0.32,0.32,0.3,0.31,0.3081,0.33,0.31,0.3,0.32,0.31,747.0,4488.0,0.31,3.2258064516129035,1.4492753623188408,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774126800,0.31,0.31,0.31,0.31,0.31,0.31,0.3,0.3,0.31,0.31,471.0,4959.0,0.31,3.2258064516129035,1.4492753623188408,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774130400,0.31,0.31,0.3,0.3,0.3009,0.31,0.3,0.28,0.31,0.29,2279.0,7238.0,0.3,3.3333333333333335,1.4285714285714286,0.009999999999999953
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774134000,0.29,0.29,0.26,0.28,0.2743,0.3,0.28,0.27,0.29,0.28,1086.0,7841.0,0.28,3.571428571428571,1.3888888888888888,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774137600,0.28,0.32,0.11,0.31,0.1851,0.28,0.27,0.3,0.28,0.31,29508.0,33644.0,0.31,3.2258064516129035,1.4492753623188408,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-CAZ,NCAA,1774141200,0.3,0.48,0.01,0.03,0.2477,0.31,0.3,0.03,0.31,0.06,110309.0,70459.0,0.03,33.333333333333336,1.0309278350515465,0.03
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774058400,,,,,,,0.01,0.07,1.0,0.74,0.0,0.0,,,,0.6699999999999999
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774062000,0.72,0.72,0.71,0.71,0.7102,,0.07,0.69,0.74,0.71,60.0,60.0,0.71,1.4084507042253522,3.4482758620689653,0.020000000000000018
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774065600,0.71,0.71,0.7,0.7,0.7034,0.71,0.69,0.66,0.71,0.7,79.0,139.0,0.7,1.4285714285714286,3.333333333333333,0.039999999999999925
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774069200,0.68,0.77,0.68,0.77,0.7177,0.7,0.66,0.72,0.7,0.77,11587.0,11726.0,0.77,1.2987012987012987,4.347826086956522,0.050000000000000044
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774072800,0.77,0.77,0.73,0.73,0.7572,0.77,0.72,0.72,0.77,0.74,220.0,11938.0,0.73,1.36986301369863,3.7037037037037033,0.020000000000000018
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774076400,0.72,0.75,0.68,0.69,0.6981,0.73,0.72,0.67,0.74,0.68,1611.0,13445.0,0.69,1.4492753623188408,3.2258064516129026,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774080000,0.68,0.69,0.68,0.69,0.69,0.69,0.67,0.67,0.68,0.68,421.0,13864.0,0.69,1.4492753623188408,3.2258064516129026,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774083600,0.68,0.68,0.65,0.65,0.6589,0.69,0.67,0.64,0.68,0.65,2506.0,16167.0,0.65,1.5384615384615383,2.857142857142857,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774087200,0.65,0.65,0.65,0.65,0.65,0.65,0.64,0.65,0.65,0.66,256.0,16338.0,0.65,1.5384615384615383,2.857142857142857,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774090800,0.66,0.67,0.66,0.67,0.6693,0.65,0.65,0.65,0.66,0.67,1594.0,17932.0,0.67,1.4925373134328357,3.0303030303030307,0.020000000000000018
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774094400,0.67,0.68,0.67,0.68,0.6741,0.67,0.65,0.67,0.67,0.68,6911.0,24843.0,0.68,1.4705882352941175,3.1250000000000004,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774098000,0.68,0.68,0.68,0.68,0.68,0.68,0.67,0.67,0.68,0.68,3443.0,28286.0,0.68,1.4705882352941175,3.1250000000000004,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774101600,0.68,0.68,0.67,0.67,0.6742,0.68,0.67,0.66,0.68,0.67,1361.0,29647.0,0.67,1.4925373134328357,3.0303030303030307,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774105200,0.67,0.67,0.67,0.67,0.67,0.67,0.66,0.66,0.67,0.67,2333.0,31980.0,0.67,1.4925373134328357,3.0303030303030307,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774108800,0.67,0.67,0.67,0.67,0.67,0.67,0.66,0.66,0.67,0.67,1171.0,33151.0,0.67,1.4925373134328357,3.0303030303030307,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774112400,0.67,0.68,0.67,0.68,0.6772,0.67,0.66,0.66,0.67,0.68,20300.0,53451.0,0.68,1.4705882352941175,3.1250000000000004,0.020000000000000018
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774116000,0.68,0.69,0.68,0.69,0.6892,0.68,0.66,0.68,0.68,0.69,1109.0,54560.0,0.69,1.4492753623188408,3.2258064516129026,0.009999999999999898
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774119600,0.69,0.69,0.68,0.69,0.6864,0.69,0.68,0.68,0.69,0.69,1297.0,54921.0,0.69,1.4492753623188408,3.2258064516129026,0.009999999999999898
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774123200,0.69,0.7,0.69,0.7,0.6975,0.69,0.68,0.69,0.69,0.7,8364.0,63285.0,0.7,1.4285714285714286,3.333333333333333,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774126800,0.7,0.7,0.7,0.7,0.7,0.7,0.69,0.69,0.7,0.7,5500.0,68785.0,0.7,1.4285714285714286,3.333333333333333,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774130400,0.7,0.72,0.7,0.72,0.706,0.7,0.69,0.71,0.7,0.72,26184.0,94967.0,0.72,1.3888888888888888,3.571428571428571,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774134000,0.72,0.73,0.72,0.73,0.7278,0.72,0.71,0.73,0.72,0.74,29951.0,124630.0,0.73,1.36986301369863,3.7037037037037033,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774137600,0.74,0.87,0.71,0.71,0.7804,0.73,0.73,0.7,0.74,0.71,61444.0,165538.0,0.71,1.4084507042253522,3.4482758620689653,0.010000000000000009
KXATPMATCH-26MAR21TIACAZ-TIA,NCAA,1774141200,0.71,0.99,0.52,0.97,0.7945,0.71,0.7,0.94,0.71,0.97,147369.0,231824.0,0.97,1.0309278350515465,33.33333333333331,0.030000000000000027
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773795600,,,,,,,0.01,0.04,1.0,0.95,0.0,0.0,,,,0.9099999999999999
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773799200,,,,,,,0.04,0.04,0.95,0.94,0.0,0.0,,,,0.8999999999999999
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773802800,,,,,,,0.04,0.04,0.94,0.94,0.0,0.0,,,,0.8999999999999999
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773806400,,,,,,,0.04,0.04,0.94,0.94,0.0,0.0,,,,0.8999999999999999
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773810000,,,,,,,0.04,0.04,0.94,0.93,0.0,0.0,,,,0.89
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773813600,,,,,,,0.04,0.04,0.93,0.94,0.0,0.0,,,,0.8999999999999999
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773817200,,,,,,,0.04,0.04,0.94,0.93,0.0,0.0,,,,0.89
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773820800,,,,,,,0.04,0.04,0.93,0.94,0.0,0.0,,,,0.8999999999999999
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773824400,,,,,,,0.04,0.04,0.94,0.94,0.0,0.0,,,,0.8999999999999999
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773828000,,,,,,,0.04,0.04,0.94,0.93,0.0,0.0,,,,0.89
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773831600,,,,,,,0.04,0.04,0.93,0.93,0.0,0.0,,,,0.89
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773835200,,,,,,,0.04,0.04,0.93,0.93,0.0,0.0,,,,0.89
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773838800,,,,,,,0.04,0.04,0.93,0.93,0.0,0.0,,,,0.89
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773842400,,,,,,,0.04,0.01,0.93,0.93,0.0,0.0,,,,0.92
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773846000,,,,,,,0.01,0.04,0.93,0.95,0.0,0.0,,,,0.9099999999999999
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773849600,,,,,,,0.04,0.04,0.95,0.94,0.0,0.0,,,,0.8999999999999999
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773853200,,,,,,,0.04,0.04,0.94,0.92,0.0,0.0,,,,0.88
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773856800,,,,,,,0.04,0.29,0.92,0.41,0.0,0.0,,,,0.12
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773864000,,,,,,,0.29,0.29,0.41,0.41,0.0,0.0,,,,0.12
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773867600,,,,,,,0.29,0.29,0.41,0.41,0.0,0.0,,,,0.12
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773871200,,,,,,,0.29,0.29,0.41,0.4,0.0,0.0,,,,0.11000000000000004
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773874800,,,,,,,0.29,0.29,0.4,0.41,0.0,0.0,,,,0.12
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773878400,0.41,0.41,0.41,0.41,0.41,,0.29,0.3,0.41,0.4,2.0,2.0,0.41,2.4390243902439024,1.6949152542372878,0.10000000000000003
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773882000,,,,,,0.41,0.3,0.3,0.4,0.4,0.0,2.0,,,,0.10000000000000003
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773885600,,,,,,0.41,0.3,0.3,0.4,0.4,0.0,2.0,,,,0.10000000000000003
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773889200,,,,,,0.41,0.3,0.31,0.4,0.4,0.0,2.0,,,,0.09000000000000002
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773892800,,,,,,0.41,0.31,0.35,0.4,0.36,0.0,2.0,,,,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773896400,,,,,,0.41,0.35,0.35,0.36,0.36,0.0,2.0,,,,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773900000,,,,,,0.41,0.35,0.35,0.36,0.36,0.0,2.0,,,,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773903600,0.36,0.36,0.36,0.36,0.36,0.41,0.35,0.35,0.36,0.36,4.0,6.0,0.36,2.7777777777777777,1.5625,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773910800,,,,,,0.36,0.35,0.35,0.36,0.36,0.0,6.0,,,,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773914400,,,,,,0.36,0.35,0.35,0.36,0.36,0.0,6.0,,,,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773918000,,,,,,0.36,0.35,0.35,0.36,0.36,0.0,6.0,,,,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773921600,,,,,,0.36,0.35,0.35,0.36,0.36,0.0,6.0,,,,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773925200,,,,,,0.36,0.35,0.35,0.36,0.36,0.0,6.0,,,,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773932400,,,,,,0.36,0.35,0.35,0.36,0.36,0.0,6.0,,,,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773936000,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.35,0.36,0.36,23.0,25.0,0.36,2.7777777777777777,1.5625,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773943200,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.35,0.36,0.36,17.0,42.0,0.36,2.7777777777777777,1.5625,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773946800,,,,,,0.36,0.35,0.35,0.36,0.36,0.0,42.0,,,,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773954000,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.35,0.36,0.36,26.0,68.0,0.36,2.7777777777777777,1.5625,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773957600,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.35,0.36,0.36,26.0,94.0,0.36,2.7777777777777777,1.5625,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773961200,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.35,0.36,0.36,288.0,382.0,0.36,2.7777777777777777,1.5625,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773964800,0.36,0.37,0.36,0.37,0.3604,0.36,0.35,0.35,0.36,0.37,1182.0,1564.0,0.37,2.7027027027027026,1.5873015873015872,0.020000000000000018
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773968400,0.37,0.5,0.36,0.5,0.4034,0.37,0.35,0.11,0.37,0.5,786.0,1793.0,0.5,2.0,2.0,0.39
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773972000,0.5,0.5,0.47,0.5,0.4993,0.5,0.11,0.35,0.5,0.5,2074.0,3867.0,0.5,2.0,2.0,0.15000000000000002
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773975600,0.5,0.99,0.5,0.99,0.9329,0.5,0.35,0.99,0.5,1.0,1574.0,4499.0,0.99,1.0101010101010102,99.99999999999991,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773979200,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,218.0,4499.0,0.99,1.0101010101010102,99.99999999999991,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773982800,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,1182.0,4499.0,0.99,1.0101010101010102,99.99999999999991,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773986400,,,,,,0.99,0.99,0.99,1.0,1.0,0.0,4499.0,,,,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1773990000,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,89.0,4499.0,0.99,1.0101010101010102,99.99999999999991,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1774008000,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,48.0,4499.0,0.99,1.0101010101010102,99.99999999999991,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1774011600,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.0,1.0,53.0,4499.0,0.99,1.0101010101010102,99.99999999999991,0.010000000000000009
KXBALLERLEAGUEGAME-26MAR19MWFSHO-MWF,NBA,1774018800,,,,,,0.99,0.99,0.0,1.0,1.0,0.0,4499.0,,,,1.0
KXNBA1HSPREAD-26MAR21LACDAL-DAL1,NBA,1774069200,,,,,,,0.0,0.01,0.99,0.98,0.0,0.0,,,,0.97
KXNBA1HSPREAD-26MAR21LACDAL-DAL1,NBA,1774072800,,,,,,,0.01,0.04,0.98,0.7,0.0,0.0,,,,0.6599999999999999
KXNBA1HSPREAD-26MAR21LACDAL-DAL1,NBA,1774076400,,,,,,,0.04,0.03,0.7,0.69,0.0,0.0,,,,0.6599999999999999
KXNBA1HSPREAD-26MAR21LACDAL-DAL1,NBA,1774080000,,,,,,,0.03,0.03,0.69,0.7,0.0,0.0,,,,0.6699999999999999
KXNBA1HSPREAD-26MAR21LACDAL-DAL1,NBA,1774083600,,,,,,,0.03,0.03,0.7,0.68,0.0,0.0,,,,0.65
KXNBA1HSPREAD-26MAR21LACDAL-DAL1,NBA,1774087200,,,,,,,0.03,0.03,0.68,0.68,0.0,0.0,,,,0.65
KXNBA1HSPREAD-26MAR21LACDAL-DAL1,NBA,1774090800,,,,,,,0.03,0.03,0.68,0.68,0.0,0.0,,,,0.65
KXNBA1HSPREAD-26MAR21LACDAL-DAL1,NBA,1774094400,,,,,,,0.03,0.03,0.68,0.69,0.0,0.0,,,,0.6599999999999999
KXNBA1HSPREAD-26MAR21LACDAL-DAL1,NBA,1774098000,,,,,,,0.03,0.03,0.69,0.68,0.0,0.0,,,,0.65
KXNBA1HSPREAD-26MAR21LACDAL-DAL1,NBA,1774101600,,,,,,,0.03,0.03,0.68,0.54,0.0,0.0,,,,0.51
